customer_id,opt_in,birthday,gender,order_id,weather,order_timestamp,item_id,item_name,item_description,item_image,price,taste_profile,item_type,customization_id,customization
200,True,2004-09-02,female,1682,rainy,2018-03-11 19:56:40,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,50,no tomatoes
69,True,2004-03-24,male,562,sunny,2019-09-26 20:04:42,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,46,no mayonnaise
48,True,2000-08-16,other,330,rainy,2019-08-03 13:55:48,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,41,no onions
62,True,1990-03-03,male,698,sunny,2015-09-20 20:04:15,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,36,no ketchup
7,True,1992-02-28,male,1926,rainy,2015-03-27 09:43:06,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,12,no pickles
84,True,1998-08-28,female,960,snowy,2017-04-23 06:25:45,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,20,no onions
129,True,2002-09-16,female,609,rainy,2015-07-05 21:05:34,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,21,no tomatoes
155,True,1995-10-20,female,1508,cloudy,2017-11-13 16:50:48,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,24,no mayonnaise
14,True,2004-11-19,other,440,sunny,2015-02-11 22:18:53,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,42,no tomatoes
42,True,1992-10-27,male,956,rainy,2016-12-21 21:34:00,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,18,no lettuce
14,True,2004-11-19,other,865,rainy,2020-06-25 03:44:03,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,39,no lettuce
104,True,2002-05-20,male,99,cloudy,2017-07-26 17:56:52,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,13,no onions
1,True,1991-04-14,female,460,sunny,2016-09-25 17:56:23,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,22,no ketchup
174,True,2005-11-12,male,1226,rainy,2016-09-08 10:42:00,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,29,no ketchup
155,True,1995-10-20,female,1086,rainy,2018-12-24 05:32:35,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,26,no pickles
11,True,1990-11-21,male,777,cloudy,2018-11-12 09:21:33,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,26,no pickles
191,True,2002-05-18,female,1399,rainy,2019-07-19 04:23:57,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,3,no mayonnaise
158,True,1992-07-02,female,454,rainy,2016-11-25 11:00:49,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,10,no mayonnaise
177,True,2000-01-12,female,1075,rainy,2016-01-07 13:35:04,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,7,no tomatoes
115,True,2004-10-23,male,269,rainy,2020-10-10 12:23:32,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,50,no tomatoes
56,True,1996-10-21,female,1025,sunny,2019-01-15 19:20:06,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,29,no ketchup
50,True,1997-11-27,female,1353,snowy,2020-03-23 20:38:36,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,27,no onions
129,True,2002-09-16,female,609,rainy,2015-07-05 21:05:34,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,16,no mustard
145,True,2003-10-06,female,1983,cloudy,2016-11-28 05:58:04,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,27,no onions
26,True,2002-05-01,male,1894,snowy,2017-02-16 11:11:45,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,22,no ketchup
100,True,1996-05-22,other,1955,snowy,2019-12-19 15:44:27,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,27,no onions
133,True,2004-09-12,female,1123,snowy,2017-12-12 14:46:52,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,8,no ketchup
137,True,1994-02-10,female,647,rainy,2018-01-11 05:57:41,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,1,no ketchup
119,True,1997-09-06,male,661,cloudy,2020-11-08 06:55:51,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,47,no lettuce
61,True,1991-09-05,male,1434,snowy,2015-08-07 06:41:40,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,30,no mustard
12,True,1992-04-22,female,1988,snowy,2015-03-01 19:03:47,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,5,no pickles
136,True,2001-11-26,male,558,rainy,2016-02-25 04:57:09,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,22,no ketchup
155,True,1995-10-20,female,1118,snowy,2015-02-27 22:10:00,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,42,no tomatoes
93,True,1994-01-08,female,1037,snowy,2018-10-06 04:19:51,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,17,no mayonnaise
32,True,1999-09-25,female,1456,rainy,2019-10-02 12:02:33,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,11,no lettuce
191,True,2002-05-18,female,1399,rainy,2019-07-19 04:23:57,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,7,no tomatoes
159,True,1993-06-07,female,125,snowy,2020-03-14 08:27:48,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,1,no ketchup
102,True,1994-04-15,male,1128,sunny,2017-10-06 09:47:12,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,20,no onions
128,True,2000-08-18,male,996,snowy,2017-06-17 02:58:16,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,11,no lettuce
58,True,1996-01-28,other,1851,sunny,2020-07-17 18:31:05,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,30,no mustard
123,True,2002-02-15,male,1365,cloudy,2016-12-18 08:47:42,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,11,no lettuce
9,True,2004-08-26,female,1062,sunny,2016-05-14 09:04:55,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,13,no onions
112,True,1998-05-22,male,311,cloudy,2015-04-21 23:00:31,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,26,no pickles
17,True,1999-08-19,female,867,snowy,2015-08-25 23:46:46,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,39,no lettuce
187,True,2003-07-12,female,1240,sunny,2017-02-19 11:36:39,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,2,no mustard
120,True,1996-09-03,male,419,cloudy,2018-11-25 21:12:46,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,13,no onions
50,True,1997-11-27,female,1430,sunny,2015-04-13 10:01:38,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,33,no pickles
57,True,1993-11-28,male,1082,snowy,2020-11-07 11:51:14,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,37,no mustard
182,True,2005-11-18,male,1935,sunny,2020-12-23 15:19:59,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,33,no pickles
133,True,2004-09-12,female,1897,cloudy,2019-04-21 09:46:54,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,22,no ketchup
23,True,1996-12-14,other,1441,sunny,2020-01-12 18:25:30,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,39,no lettuce
104,True,2002-05-20,male,438,rainy,2019-06-24 01:53:04,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,10,no mayonnaise
194,True,2000-12-22,female,1565,rainy,2015-06-20 10:38:53,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,29,no ketchup
184,True,1999-02-26,male,1772,sunny,2020-09-14 15:14:23,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,41,no onions
164,True,2004-11-28,male,1081,sunny,2019-11-16 02:16:07,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,49,no onions
167,True,2003-03-12,female,116,rainy,2017-10-01 17:52:04,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,40,no pickles
102,True,1994-04-15,male,1128,sunny,2017-10-06 09:47:12,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,15,no ketchup
87,True,2002-04-01,male,1636,snowy,2016-12-02 13:10:02,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,40,no pickles
90,True,1993-12-19,male,1745,rainy,2019-03-06 09:00:15,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,10,no mayonnaise
129,True,2002-09-16,female,609,rainy,2015-07-05 21:05:34,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,15,no ketchup
16,True,1993-04-25,male,1414,cloudy,2015-04-19 06:07:01,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,4,no lettuce
85,True,1996-03-26,male,1821,cloudy,2019-09-20 15:36:28,640404923,Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.07,savory,burger,1,no ketchup
15,True,1992-02-10,female,65,rainy,2016-02-21 19:52:27,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,35,no tomatoes
100,True,1996-05-22,other,1955,snowy,2019-12-19 15:44:27,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,26,no pickles
154,True,1992-11-21,male,1593,sunny,2015-04-07 05:54:19,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,17,no mayonnaise
138,True,1995-10-07,female,179,snowy,2020-03-17 20:25:15,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,31,no mayonnaise
19,True,1992-06-07,female,1206,sunny,2019-03-04 01:27:18,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,41,no onions
127,True,2001-08-01,male,67,cloudy,2019-03-11 04:04:48,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,33,no pickles
59,True,1991-01-05,male,863,sunny,2020-03-05 17:24:22,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,27,no onions
134,True,2004-04-18,male,1536,cloudy,2019-03-19 13:40:32,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,28,no tomatoes
47,True,2001-12-05,female,1704,cloudy,2016-10-24 01:35:37,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,12,no pickles
129,True,2002-09-16,female,126,snowy,2017-12-27 03:10:52,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,21,no tomatoes
19,True,1992-06-07,female,1102,cloudy,2015-12-16 04:28:32,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,51,no bacon
32,True,1999-09-25,female,1456,rainy,2019-10-02 12:02:33,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,10,no mayonnaise
157,True,1990-08-06,female,191,sunny,2016-05-04 23:49:07,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,20,no onions
120,True,1996-09-03,male,1499,snowy,2017-05-05 02:49:36,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,28,no tomatoes
198,True,2001-07-25,female,232,snowy,2016-12-16 09:23:52,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,35,no tomatoes
152,True,1999-11-14,male,1620,cloudy,2017-05-22 14:08:07,640405172,Double Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,3.79,savory,burger,45,no mustard
152,True,1999-11-14,male,242,sunny,2016-12-21 06:08:39,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,18,no lettuce
95,True,2004-02-22,other,113,rainy,2016-05-18 20:28:48,640405025,Bacon Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice bacon.",,2.79,savory,burger,38,no mayonnaise
123,True,2002-02-15,male,1365,cloudy,2016-12-18 08:47:42,640404963,Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.29,savory,burger,10,no mayonnaise
177,True,2000-01-12,female,1246,snowy,2017-01-21 04:26:52,640405058,Veggie Burger,Our veggie burger is fresh and delicious.,,2.49,healthy,burger,15,no ketchup
166,True,2001-10-04,female,260,sunny,2020-04-18 05:55:12,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,26,no pickles
64,True,1991-09-25,male,76,rainy,2016-01-06 16:57:20,640405085,Double Hamburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,2.99,savory,burger,22,no ketchup
112,True,1998-05-22,male,654,rainy,2018-10-21 22:26:14,640405112,Double Cheeseburger,"Our top-quality hamburgers are made from hormone-free, free-range USDA Choice beef.",,3.29,savory,burger,34,no onions
